"filename","measure","location","sex","age","cause","rei","metric","year","val","upper","lower"
"23","Deaths","Russian Federation","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.13634752697,4.85991206242,1.47593608405
"23","Deaths","Kyrgyzstan","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.91223460927,1.85884255333,0.08935997861
"23","Deaths","Mongolia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.23887036052,1.66469459637,0.88362589428
"23","Deaths","Marshall Islands","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.41291819999,0.59323316764,0.28032525548
"23","Deaths","Papua New Guinea","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.60196895555,1.33368349013,0.05961503152
"23","Deaths","Turkmenistan","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,0.63045477255,1.32883028329,0.05701212071
"23","Deaths","Albania","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.21888060965,2.50817556158,0.12056943151
"23","Deaths","Bulgaria","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,3.27681663751,6.38916188597,0.41160433146
"23","Deaths","Kiribati","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.47594997626,0.88770855467,0.06860968011
"23","Deaths","Uzbekistan","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.22239250384,0.28309678211,0.1723541988
"23","Deaths","Bosnia and Herzegovina","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,3.04929308926,5.92454675374,0.34428291793
"23","Deaths","North Macedonia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,3.21780624804,6.20230941211,0.36721756388
"23","Deaths","Turkmenistan","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.26571804612,0.36183095497,0.19227884499
"23","Deaths","Samoa","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.3607306553,2.51979606882,0.18626223747
"23","Deaths","Vanuatu","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.93100891449,1.78620513594,0.10582671551
"23","Deaths","Croatia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.91458325841,5.39793479203,0.36101213382
"23","Deaths","Albania","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.16525310517,1.6405492414,0.80806962938
"23","Deaths","Marshall Islands","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.15860143227,0.39799390516,-0.00197043568
"23","Deaths","Papua New Guinea","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.20615224722,0.31391437189,0.13825174052
"23","Deaths","Micronesia (Federated States of)","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.49273488583,3.09869283759,0.17181117344
"23","Deaths","Tonga","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.00611259801,3.93991830295,0.24850533091
"23","Deaths","Bulgaria","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.68872341247,2.06474054436,1.34400213524
"23","Deaths","Hungary","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,3.71492210504,7.12141393723,0.39565189157
"23","Deaths","Samoa","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.20462579553,0.46871888317,0.00673396735
"23","Deaths","Poland","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.95435405004,5.31720270812,0.34420190629
"23","Deaths","Armenia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.45720101907,5.14295397085,0.25300993539
"23","Deaths","Serbia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,3.12567912578,6.04741181347,0.38877386316
"23","Deaths","Kazakhstan","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.44646578417,3.01495211116,0.15761392429
"23","Deaths","Serbia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.53006802739,1.96278139349,1.15475556942
"23","Deaths","Montenegro","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,3.7136089298,6.9591374825,0.47681645169
"23","Deaths","Bosnia and Herzegovina","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.63705448062,2.06790505744,1.26000735581
"23","Deaths","North Macedonia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.65132437724,2.13147225906,1.24769123246
"23","Deaths","Slovenia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.49040311986,4.63142043128,0.31960683686
"23","Deaths","Romania","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.54379956719,4.79443216023,0.31078611543
"23","Deaths","Tonga","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.12160989016,1.48064977478,0.82777877286
"23","Deaths","Georgia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.67711033871,3.50712820232,0.15925433358
"23","Deaths","Croatia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.57869389968,1.88173993466,1.29761422524
"23","Deaths","Papua New Guinea","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.01134023645,0.0244066182,-0.03689125534
"23","Deaths","Slovakia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.78871986183,5.37796039063,0.3387220474
"23","Deaths","Belarus","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.28848906146,2.67232336275,0.10590613342
"23","Deaths","Latvia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.54876552293,4.92395886241,0.25713389579
"23","Deaths","Turkmenistan","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.58692062185,1.24471812777,0.05758446062
"23","Deaths","Hungary","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.5983359783,1.91082282458,1.31247387128
"23","Deaths","Republic of Moldova","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.88317973653,3.60569298027,0.19883410311
"23","Deaths","Mongolia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.13665881716,2.3500161041,0.10352101308
"23","Deaths","Kyrgyzstan","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.74436693797,0.92695140134,0.58782672631
"23","Deaths","Poland","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.39872648877,1.59959750197,1.21323991898
"23","Deaths","Estonia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.49748184798,4.96126268302,0.25841843444
"23","Deaths","Lithuania","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.11959633059,4.36675171844,0.21951614869
"25","Deaths","Slovakia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.3828758883,1.79393635094,1.07507249098
"25","Deaths","Slovakia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.41896789366,0.97842072296,-0.0063149518
"25","Deaths","Russian Federation","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.09642585817,4.11446638258,0.20750160611
"25","Deaths","Montenegro","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.93230169059,2.46058822416,1.49213285284
"25","Deaths","Romania","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.47494989218,1.73278213198,1.21117181177
"25","Deaths","Armenia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.90258073949,2.28820962675,1.55237529499
"25","Deaths","Azerbaijan","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.72598408011,1.01418290515,0.49744078021
"25","Deaths","Slovenia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.05451992403,1.30417001424,0.82747430875
"25","Deaths","Slovakia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.3828758883,1.79393635094,1.07507249098
"25","Deaths","Belarus","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.30719587635,1.61546187429,1.03641774301
"25","Deaths","Solomon Islands","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.49722428845,0.69372698679,0.35505333343
"25","Deaths","Latvia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.57470976428,1.88664170589,1.28962241742
"25","Deaths","Georgia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.15263008572,1.34989266671,0.9715413918
"25","Deaths","Republic of Moldova","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.2325491036,1.41610567607,1.03801242875
"25","Deaths","Estonia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.40378534111,1.64469872259,1.13790970364
"25","Deaths","Lithuania","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.40145073808,1.62750543997,1.17196491461
"25","Deaths","Russian Federation","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.3098476239,1.49764957586,1.13250770959
"25","Deaths","Lithuania","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.40145073808,1.62750543997,1.17196491461
"25","Deaths","Lithuania","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.38526842822,0.96958745666,-0.01373359646
"25","Deaths","Uzbekistan","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.61091238865,1.302568308,0.05766745912
"25","Deaths","Tajikistan","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,0.3386647588,0.7280203402,0.03551189445
"25","Deaths","Albania","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.11383927849,2.23398604463,0.12125665947
"25","Deaths","Hungary","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,3.40886981633,6.68429683658,0.35830489415
"25","Deaths","Bulgaria","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,3.04223629266,5.95181943083,0.37393833838
"25","Deaths","Montenegro","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,3.40998456991,6.57104290201,0.41757693483
"25","Deaths","Serbia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.91312378381,5.71648297938,0.35581193941
"25","Deaths","Slovenia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.26775401118,4.20002240703,0.30834096235
"25","Deaths","Belarus","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.07447374343,2.20437234796,0.10138147191
"25","Deaths","Croatia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.6989227032,5.04676262809,0.31646556209
"25","Deaths","Czechia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,3.89824201354,7.49528331076,0.45578218004
"25","Deaths","Armenia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.31242517259,0.7979348757,-0.01731986602
"25","Deaths","Bosnia and Herzegovina","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.90027829532,5.68846902918,0.32561456731
"25","Deaths","Georgia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.17120735074,0.48617633797,-0.02388238305
"25","Deaths","Slovakia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.49940352204,4.92203202762,0.3223432679
"25","Deaths","North Macedonia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,3.0394282573,5.87096156153,0.34964440106
"25","Deaths","Poland","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.78202388195,5.02988017867,0.33128141506
"25","Deaths","Lithuania","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.82257431334,3.773604916,0.20802685888
"25","Deaths","Republic of Moldova","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.62363992552,3.25009419343,0.17463258656
"25","Deaths","Russian Federation","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.83292894872,3.62247109612,0.19362645131
"25","Deaths","Romania","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.30079874001,4.33559049117,0.29038675341
"25","Deaths","Latvia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.244934478,4.46992716158,0.25522781994
"25","Deaths","Estonia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.22503732421,4.51335384018,0.2475533319
"25","Deaths","Vanuatu","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.30198168234,0.38120816801,0.23233687935
"25","Deaths","Kazakhstan","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.67148221298,0.80090330816,0.55195012701
"25","Deaths","Mongolia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.23887036052,1.66469459637,0.88362589428
"25","Deaths","Kyrgyzstan","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.17740063254,0.44321103335,-0.00945254527
"25","Deaths","Turkmenistan","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.26571804612,0.36183095497,0.19227884499
"25","Deaths","Tonga","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.36190973108,0.77835205736,0.01663578951
"25","Deaths","Poland","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.39872648877,1.59959750197,1.21323991898
"25","Deaths","Uzbekistan","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.22239250384,0.28309678211,0.1723541988
"25","Deaths","Azerbaijan","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.14063038793,0.40533082469,-0.0104904395
"25","Deaths","Bosnia and Herzegovina","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.63705448062,2.06790505744,1.26000735581
"25","Deaths","Czechia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.80585030007,2.17991437732,1.49145180766
"25","Deaths","Montenegro","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.93230169059,2.46058822416,1.49213285284
"25","Deaths","Romania","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.47494989218,1.73278213198,1.21117181177
"25","Deaths","Croatia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.57869389968,1.88173993466,1.29761422524
"25","Deaths","North Macedonia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.65132437724,2.13147225906,1.24769123246
"25","Deaths","Solomon Islands","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.02531674008,0.12778394283,-0.02886720005
"25","Deaths","Albania","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.16525310517,1.6405492414,0.80806962938
"25","Deaths","Bulgaria","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.68872341247,2.06474054436,1.34400213524
"25","Deaths","Russian Federation","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.3098476239,1.49764957586,1.13250770959
"25","Deaths","Czechia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.46089065273,1.10935531838,-0.01326237864
"25","Deaths","Serbia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.53006802739,1.96278139349,1.15475556942
"25","Deaths","Hungary","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.5983359783,1.91082282458,1.31247387128
"25","Deaths","Belarus","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.30719587635,1.61546187429,1.03641774301
"25","Deaths","Vanuatu","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.02537730166,0.11868363229,-0.02684903224
"25","Deaths","Bulgaria","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.36464415865,0.92353950605,-0.0159063324
"25","Deaths","Kazakhstan","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.18319839826,0.45732928879,-0.00668684896
"25","Deaths","Serbia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.35415943565,0.84180303496,-0.00567625069
"25","Deaths","Slovenia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.05451992403,1.30417001424,0.82747430875
"25","Deaths","Republic of Moldova","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.2325491036,1.41610567607,1.03801242875
"25","Deaths","Estonia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.40378534111,1.64469872259,1.13790970364
"25","Deaths","Latvia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.57470976428,1.88664170589,1.28962241742
"25","Deaths","Mongolia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.11255992536,0.39306574017,-0.05700623096
"25","Deaths","Turkmenistan","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.05995995974,0.18264379479,-0.01516460571
"25","Deaths","Bosnia and Herzegovina","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.25511968776,0.66791458719,-0.02074704385
"25","Deaths","Poland","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.27843063772,0.72259586473,-0.02086942178
"25","Deaths","Romania","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.34277161905,0.83739124512,-0.01214319248
"25","Deaths","North Macedonia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.30518216039,0.77060997812,-0.01907583758
"25","Deaths","Uzbekistan","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.07130157153,0.19445938249,-0.00667937867
"25","Deaths","Russian Federation","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.35450401544,0.8665895214,-0.00866882338
"25","Deaths","Montenegro","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.49838772491,1.22047041278,-0.00392253314
"25","Deaths","Croatia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.34153158855,0.8322283353,-0.01073283378
"25","Deaths","Belarus","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.26471839676,0.67129435474,-0.01032812209
"25","Deaths","Albania","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.14361395652,0.43483590568,-0.02240809226
"25","Deaths","Hungary","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.49260440256,1.10781097926,-0.00074717986
"25","Deaths","Republic of Moldova","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.34992340489,0.83449621887,-0.00450396176
"25","Deaths","Slovenia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.33291878767,0.79683862766,-0.00995594894
"25","Deaths","Estonia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.37415871155,0.93220112171,-0.01026820379
"25","Deaths","Latvia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.41238125664,1.03856198813,-0.01599580343
"25","Deaths","Australia","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.69498726555,0.83674563358,0.57382049587
"25","Deaths","Singapore","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.38740758525,0.45731869217,0.32785536193
"25","Deaths","Australia","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.60415383215,4.08938976468,0.94823370271
"25","Deaths","Singapore","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,1.79586529918,2.96938871771,0.51719999515
"25","Deaths","Japan","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.26661167901,1.43466586951,1.09324516677
"25","Deaths","Japan","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.49385650241,5.34791533409,1.39710397798
"25","Deaths","Ukraine","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.99333194413,1.38825379203,0.67544846378
"25","Deaths","Ukraine","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.1453199833,3.43186224463,1.05455472053
"25","Deaths","Republic of Korea","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.10222912226,1.40197106318,0.84613813501
"25","Deaths","Republic of Korea","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.7173932555,4.29642956491,1.20820276836
"25","Deaths","Singapore","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.52859111958,2.79531390609,0.16953406964
"25","Deaths","Brunei Darussalam","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.61915826273,0.78285957401,0.48140667038
"25","Deaths","Brunei Darussalam","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.4363043477,4.16333877487,0.8174129427
"25","Deaths","Australia","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.09188465932,3.72185134491,0.26130183486
"25","Deaths","Republic of Korea","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.10222912226,1.40197106318,0.84613813501
"25","Deaths","Republic of Korea","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,-0.0479186447,0.0994875157,-0.13976677617
"25","Deaths","Japan","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.53877241868,4.61705881779,0.21613815143
"25","Deaths","Ukraine","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.33283580346,2.69410566467,0.13485070042
"25","Deaths","Australia","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.69498726555,0.83674563358,0.57382049587
"25","Deaths","New Zealand","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,0.93201035224,1.11101946854,0.77532747946
"25","Deaths","Japan","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.61113763833,4.69144869344,0.31931683674
"25","Deaths","New Zealand","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.69976516509,4.11329766574,1.12515489435
"25","Deaths","Singapore","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.51523803501,2.75179055412,0.19333383327
"25","Deaths","Ukraine","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.13669090924,2.35326313631,0.13274914637
"25","Deaths","Singapore","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.38740758525,0.45731869217,0.32785536193
"25","Deaths","Belgium","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.24861133201,1.45379206857,1.08174298765
"25","Deaths","Denmark","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.81844976157,2.10745842943,1.57307354152
"25","Deaths","Belgium","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.11726218849,4.94429941548,1.38059996165
"25","Deaths","Denmark","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.4976551302,5.16627786426,1.94178481607
"25","Deaths","Andorra","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.58849544575,2.23138622112,1.023366725
"26","Deaths","Andorra","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.83093234822,6.54138731838,1.61814382052
"26","Deaths","Australia","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.69498726555,0.83674563358,0.57382049587
"26","Deaths","Republic of Korea","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.9061581172,3.68203248522,0.1765711272
"26","Deaths","Brunei Darussalam","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.03051516295,3.87042654407,0.23582527424
"26","Deaths","Japan","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.26661167901,1.43466586951,1.09324516677
"26","Deaths","Ukraine","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.99333194413,1.38825379203,0.67544846378
"26","Deaths","Andorra","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.58849544575,2.23138622112,1.023366725
"26","Deaths","Andorra","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.16200637083,0.56936794586,-0.0703176387
"26","Deaths","Austria","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.4205914442,1.60840436703,1.23294030682
"26","Deaths","Austria","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,3.00292157607,4.55926890366,1.54743613799
"26","Deaths","Cyprus","Both","Age-standardized","Pancreatic cancer","Smoking","Rate",2021,1.08455577923,1.37390535505,0.80748106185
"26","Deaths","Cyprus","Both","Age-standardized","Pancreatic cancer","All risk factors","Rate",2021,2.96319372393,4.91905341178,1.21107501197
"26","Deaths","Australia","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.87812174528,3.28610883415,0.23723140164
"26","Deaths","Australia","Both","Age-standardized","Pancreatic cancer","High body-mass index","Rate",2021,0.30186489289,0.71714901359,-0.00676304051
"26","Deaths","New Zealand","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.03535399786,3.66634413224,0.24464186283
"26","Deaths","Republic of Korea","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.10222912226,1.40197106318,0.84613813501
"26","Deaths","Austria","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,1.83082286324,3.63408076139,0.1517574992
"26","Deaths","Republic of Korea","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.94214316657,3.67351454027,0.2227162789
"26","Deaths","Singapore","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.38740758525,0.45731869217,0.32785536193
"26","Deaths","Cyprus","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.21178964491,4.47803462,0.18049492563
"26","Deaths","Brunei Darussalam","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.61915826273,0.78285957401,0.48140667038
"26","Deaths","Brunei Darussalam","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,2.00689157619,3.78753704724,0.24111845906
"26","Deaths","Japan","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,1.26661167901,1.43466586951,1.09324516677
"26","Deaths","Andorra","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.64456873817,5.62368771231,0.24936655533
"26","Deaths","Ukraine","Both","Age-standardized","Pancreatic cancer","Tobacco","Rate",2021,0.99333194413,1.38825379203,0.67544846378
"26","Deaths","Belgium","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.15650383871,4.21463082667,0.20572296557
"26","Deaths","New Zealand","Both","Age-standardized","Pancreatic cancer","High fasting plasma glucose","Rate",2021,1.87292167475,3.34885916679,0.23186541361
"26","Deaths","Denmark","Both","Age-standardized","Pancreatic cancer","Metabolic risks","Rate",2021,2.04404527158,4.10006154654,0.18280314371
"26","Deaths","New Zealand","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,0.93201035224,1.11101946854,0.77532747946
"26","Deaths","Austria","Both","Age-standardized","Pancreatic cancer","Behavioral risks","Rate",2021,1.4205914442,1.60840436703,1.23294030682
